bs,seq,nh,nkv,hd,t_measured_ms
2,112462,128,8,128,5215.346806216985
2,115266,32,2,128,1360.8803092502058
2,115266,64,1,64,1534.9482516758144
2,115266,64,4,64,1534.520933870226
2,115266,64,8,64,1534.4474143348634
2,115266,128,1,128,5489.83847303316
2,115266,128,8,128,5504.147159866989
2,118347,32,2,128,1434.608332812786
2,118347,64,1,64,1619.5767591707408
2,118347,64,4,64,1618.0803179740906
2,118347,64,8,64,1618.156794924289
2,118347,128,1,128,5802.009439095855
2,118347,128,8,128,5808.758821804076
2,118583,32,2,128,1448.0295879766345
2,118583,64,1,64,1625.253777951002
2,118583,64,4,64,1626.1555147357285
2,118583,64,8,64,1625.539115164429
2,118583,128,1,128,5824.629200156778
2,118583,128,8,128,5835.672791581601
2,122507,32,2,128,1544.4438201375306
2,122507,64,1,64,1737.8957029432058
2,122507,64,4,64,1737.8892078995705
2,122507,64,8,64,1737.1656140312552
2,122507,128,1,128,6238.831229042262
2,122507,128,8,128,6246.606667060405
2,131072,32,2,64,993.8934561796486
2,131072,32,4,128,1759.337161667645
2,131072,64,2,64,1984.5708711072805
2,131072,64,4,128,3525.1217409968376
2,131072,128,2,64,3973.8625162281096
2,131072,128,4,128,7152.731725946069
4,10446,128,4,64,52.33948118984699
4,10446,128,8,64,52.38063214346767
4,14267,2,2,64,1.5952549874782562
4,14267,2,4,64,-1.0
4,14267,2,8,64,-1.0
4,14267,2,8,128,-1.0
4,14267,4,1,64,2.958290744572878
4,14267,4,2,64,3.1158560886979103
4,14267,4,2,128,5.673964973539114
4,14267,4,8,64,-1.0
4,14267,4,8,128,-1.0
4,14267,8,1,64,6.297180894762278
4,14267,8,2,64,6.322364788502455
4,14267,8,2,128,11.42159290611744
4,14267,8,8,64,6.28390209749341
4,14267,8,8,128,11.435225140303372
4,14267,16,2,64,12.481182347983122
4,14267,16,4,64,12.481532990932465
4,14267,16,8,128,22.519738879054785
4,14267,32,2,64,24.633155670017004
4,14267,32,4,64,24.677058681845665
4,14267,32,8,64,24.632067885249853
4,14267,64,1,64,49.10180391743779
4,14267,64,2,128,88.84285762906075
4,14267,64,8,128,88.89415301382542
4,14267,128,2,64,96.35562496259809
4,14267,128,4,64,96.9398021697998
4,14267,128,8,64,97.07429399713874
4,16384,2,1,64,2.0513059571385384
4,16384,2,1,128,3.6766729317605495
4,16384,2,4,64,-1.0
4,16384,2,4,128,-1.0
4,16384,2,8,64,-1.0
4,16384,2,8,128,-1.0
4,16384,4,1,64,4.049110691994429
4,16384,4,2,64,4.031704273074865
4,16384,4,2,128,7.511836942285299
4,16384,4,8,64,-1.0
4,16384,4,8,128,-1.0
4,16384,8,1,64,8.131661918014288
4,16384,8,2,64,8.252172265201807
4,16384,8,2,128,14.827777165919542
4,16384,8,8,64,8.144238032400608
4,16384,8,8,128,14.947037678211927
4,16384,16,1,128,29.23140488564968
4,16384,16,4,128,29.217037837952372
4,16384,32,1,128,58.68526920676232
4,16384,32,4,128,58.80769807845354
4,16384,64,1,128,115.48930685967208
4,16384,64,4,128,115.21814623847604
4,16384,128,1,128,225.10068491101265
4,16384,128,4,128,223.7452957779169
4,18064,2,2,64,2.4584000930190086
4,18064,2,4,64,-1.0
4,18064,2,4,128,-1.0
4,18064,2,8,64,-1.0
4,18064,2,8,128,-1.0
4,18064,4,1,64,5.125595722347498
4,18064,4,2,64,5.107260309159756
4,18064,4,2,128,9.109428152441978
4,18064,4,8,64,-1.0
4,18064,4,8,128,-1.0
4,18064,8,1,64,9.988125879317522
4,18064,8,2,64,9.98323131352663
4,18064,8,2,128,17.78750866651535
4,18064,8,8,64,9.926559869199991
4,18064,8,8,128,17.919762060046196
4,18064,16,1,128,35.99071875214577
4,18064,16,4,128,35.9381758607924
4,18064,32,1,128,70.88626595214009
4,18064,32,4,128,71.09531573951244
4,18064,64,1,128,139.2763089388609
4,18064,64,4,128,140.55038802325726
4,18064,128,1,128,270.7707700319588
4,18064,128,4,128,273.4485249966383
4,18671,4,1,128,9.75533202290535
4,18671,4,4,64,5.300438962876797
4,18671,4,8,64,-1.0
4,18671,4,8,128,-1.0
4,18671,8,1,64,10.544655844569206
4,18671,8,2,64,10.581263341009617
4,18671,8,2,128,19.059316255152225
4,18671,8,8,64,10.65662084147334
4,18671,8,8,128,19.316014368087053
4,18671,16,1,128,38.15792733803392
4,18671,16,4,64,20.7768389955163
4,18671,16,4,128,38.16807130351663
4,18671,32,2,64,41.26427881419659
4,18671,32,4,128,75.33802324905992
4,18671,64,2,64,82.07151293754578
4,18671,64,4,128,149.2378432303667
4,18671,128,2,64,162.87746001034975
4,18671,128,4,128,292.1998491510749
4,20042,8,4,128,22.172580007463694
4,20042,16,1,64,23.95327016711235
4,20042,16,2,128,43.91569783911109
4,20042,16,8,128,43.96420903503895
4,20042,32,2,128,86.54563780874014
4,20042,64,1,64,94.51983170583844
4,20042,64,4,64,94.33151688426732
4,20042,64,8,64,94.6044372394681
4,20042,128,1,128,333.15591095015407
4,20042,128,8,64,188.53740487247703
4,20397,8,2,128,22.967630997300148
4,20397,8,8,128,22.917872294783592
4,20397,16,2,64,24.82927916571498
4,20397,16,4,64,24.995834100991488
4,20397,16,8,64,25.036666076630357
4,20397,32,1,64,49.59177505224943
4,20397,32,4,64,49.47574669495225
4,20397,32,8,128,89.86176317557693
4,20397,64,2,128,175.91248825192451
4,20397,128,1,64,195.8617060445249
4,20397,128,4,64,195.60116901993752
4,20397,128,8,64,195.77799597755077
4,27472,4,4,64,11.626965831965208
4,27472,4,8,64,-1.0
4,27472,4,8,128,-1.0
4,27472,8,1,64,22.6128613576293
4,27472,8,2,128,41.32188623771072
4,27472,8,8,128,41.258975863456726
4,27472,16,2,64,44.64391293004155
4,27472,16,4,128,81.50767395272851
4,27472,32,2,64,88.68556981906295
4,27472,32,4,128,161.1763220280409
4,27472,64,2,64,176.19705712422729
4,27472,64,4,128,312.5767018646002
4,27472,128,2,64,351.55983082950115
4,27472,128,4,128,623.6931057646871
4,28451,8,4,64,24.600849021226168
4,28451,8,8,64,24.55252967774868
4,28451,16,1,64,48.0203521437943
4,28451,16,2,128,87.06298004835844
4,28451,16,8,128,86.65620628744364
4,28451,32,2,128,173.0481623671949
4,28451,64,1,64,189.84233029186728
4,28451,64,4,64,190.1353783905506
4,28451,64,8,64,189.93189558386803
4,28451,128,1,128,665.5753739178181
4,28451,128,8,128,666.620179079473
4,32768,32,1,64,125.48642326146364
4,32768,32,4,64,125.61518792062998
4,32768,32,8,64,125.36223512142897
4,32768,64,1,128,440.6836270354688
4,32768,64,8,64,249.9980228021741
4,32768,128,1,128,880.6391451507807
4,32768,128,8,128,884.1213276609778
4,33745,32,2,64,133.14600614830852
4,33745,32,4,128,238.97186992689967
4,33745,64,2,64,265.06970496848226
4,33745,64,4,128,470.3391958028078
4,33745,128,2,64,529.3760057538748
4,33745,128,4,128,933.80506336689
4,33810,8,4,128,61.4150851033628
4,33810,16,1,128,121.4358382858336
4,33810,16,4,128,121.68629467487337
4,33810,32,1,128,238.2625439204276
4,33810,32,8,64,133.99993488565087
4,33810,64,1,128,471.2784360162914
4,33810,64,8,64,267.7983720786869
4,33810,128,1,128,937.275982927531
4,33810,128,8,128,940.6099370680748
4,35617,32,2,64,148.7197889946401
4,35617,32,4,128,263.2691599428654
4,35617,64,2,64,294.7688940912485
4,35617,64,4,128,522.6117339916527
4,35617,128,2,64,590.5244182795286
4,35617,128,4,128,1044.5334701798856
4,35839,8,4,128,69.61958389729261
4,35839,16,1,128,136.78976008668542
4,35839,16,4,128,136.5057034417987
4,35839,32,1,128,268.14468298107386
4,35839,32,8,64,149.97217198833823
4,35839,64,1,128,526.8771280534565
4,35839,64,8,128,527.1534416824579
4,35839,128,2,128,1052.8063769452274
4,39933,2,1,64,11.92366098985076
4,39933,2,1,128,21.54862880706787
4,39933,2,2,64,11.930700857192278
4,39933,2,2,128,21.43871271982789
4,39933,2,4,64,-1.0
4,39933,2,4,128,-1.0
4,39933,2,8,64,-1.0
4,39933,2,8,128,-1.0
4,39933,4,1,64,23.772540036588907
4,39933,4,1,128,43.17431291565299
4,39933,4,2,64,23.51069124415517
4,39933,4,2,128,43.03943738341332
4,39933,4,4,64,23.5592657700181
4,39933,4,4,128,42.93595114722848
4,39933,4,8,64,-1.0
4,39933,4,8,128,-1.0
4,39933,8,1,64,47.00112622231245
4,39933,8,1,128,84.02833295986056
4,39933,8,2,128,84.81276081874967
4,39933,8,8,128,84.52857565134764
4,39933,16,2,64,93.42082776129246
4,39933,16,4,64,93.4798656962812
4,39933,16,8,64,93.21788884699345
4,39933,32,1,128,328.9365260861814
4,39933,32,8,64,185.8014897443354
4,39933,64,1,128,653.9397779852152
4,39933,64,8,128,651.7466832883656
4,39933,128,2,128,1298.334122635424
4,40392,2,1,64,12.50390987843275
4,40392,2,1,128,22.29457534849644
4,40392,2,2,64,12.462118174880745
4,40392,2,2,128,22.266032174229625
4,40392,2,4,64,-1.0
4,40392,2,4,128,-1.0
4,40392,2,8,64,-1.0
4,40392,2,8,128,-1.0
4,40392,4,1,64,24.409432895481583
4,40392,4,1,128,43.44434570521116
4,40392,4,2,64,24.550677742809057
4,40392,4,2,128,43.6147740110755
4,40392,4,4,64,24.685874115675688
4,40392,4,4,128,43.31318056210876
4,40392,4,8,64,-1.0
4,40392,4,8,128,-1.0
4,40392,8,1,64,48.11888374388218
4,40392,8,1,128,86.507230065763
4,40392,8,2,64,48.346494790166616
4,40392,8,4,64,47.93351283296943
4,40392,8,8,64,48.25523309409618
4,40392,16,1,64,95.46748409047724
4,40392,16,2,128,172.84777481108904
4,40392,16,8,128,170.1051890850067
4,40392,32,2,64,190.6363838352263
4,40392,32,4,128,338.16578844562173
4,40392,64,2,64,380.03279780969024
4,40392,64,4,128,670.2406900003552
4,40392,128,2,64,756.5350290387869
4,40392,128,4,128,1331.6857949830592
4,46594,8,2,128,116.07214901596308
4,46594,8,8,128,115.99114211276174
4,46594,16,2,64,128.6961613222957
4,46594,16,4,64,127.65068421140312
4,46594,16,8,64,127.19386396929622
4,46594,32,1,128,447.7709997445345
4,46594,32,8,128,443.9739449881017
4,46594,64,2,128,888.2441376335919
4,46594,128,1,64,1008.4772203117608
4,46594,128,4,64,1008.744893129915
4,46594,128,8,64,1009.341837838292
4,49328,8,2,64,71.65144197642803
4,49328,8,4,64,71.52418186888099
4,49328,8,8,64,71.65653025731444
4,49328,16,1,64,142.10573211312294
4,49328,16,2,128,251.90422870218757
4,49328,16,8,128,251.7613200470805
4,49328,32,2,128,499.67544293031096
4,49328,64,1,64,563.5149581357837
4,49328,64,4,64,564.3349373713136
4,49328,64,8,64,564.222747925669
4,49328,128,1,128,1970.2646438963711
4,49328,128,8,64,1122.523718047887
4,50639,8,2,64,75.02125017344952
4,50639,8,2,128,133.59481003135443
4,50639,8,8,128,132.90759501978755
4,50639,16,2,64,149.1716098971665
4,50639,16,4,64,149.41019611433148
4,50639,16,8,64,149.8253857716918
4,50639,32,1,128,525.1694219186902
4,50639,32,8,64,297.8072930127382
4,50639,64,1,128,1045.219711959362
4,50639,64,8,128,1045.3639649786055
4,50639,128,2,128,2083.4819502197206
4,52118,2,1,64,20.62380872666836
4,52118,2,1,128,35.866279155015945
4,52118,2,2,64,20.17505234107375
4,52118,2,2,128,35.85952706634998
4,52118,2,4,64,-1.0
4,52118,2,4,128,-1.0
4,52118,2,8,64,-1.0
4,52118,2,8,128,-1.0
4,52118,4,1,64,40.15132412314415
4,52118,4,1,128,72.69506203010678
4,52118,4,2,64,39.92163389921188
4,52118,4,2,128,72.21241667866707
4,52118,4,4,64,40.44862883165479
4,52118,4,4,128,72.35155021771789
4,52118,4,8,64,-1.0
4,52118,4,8,128,-1.0
4,52118,8,1,64,79.6681372448802
4,52118,8,1,128,143.54104874655604
4,52118,8,2,64,79.78179911151528
4,52118,8,4,64,79.99984128400683
4,52118,8,4,128,144.52319825068116
4,52118,16,1,128,282.10081020370126
4,52118,16,4,128,282.7571448870003
4,52118,32,1,128,558.1568763591349
4,52118,32,8,64,316.0722157917917
4,52118,64,1,128,1114.4575281068685
4,52118,64,8,64,630.2367513999343
4,52118,128,1,128,2217.5004300661385
4,52118,128,8,128,2219.1060171462595
4,57039,32,1,64,378.2372060231865
4,57039,32,4,64,378.71354492381215
4,57039,32,8,128,667.3368932679296
4,57039,64,2,128,1330.2888730540872
4,57039,128,1,64,1507.4856928549707
4,57039,128,4,64,1506.0839680954814
4,57039,128,8,128,2654.620003886521
4,62003,32,1,128,786.6114829666913
4,62003,32,8,64,445.4224309884012
4,62003,64,1,128,1571.2687359191475
4,62003,64,8,128,1568.4378948062658
4,62003,128,2,128,3138.149414677173
4,65536,2,1,64,31.9877308793366
4,65536,2,1,128,57.37831722944975
4,65536,2,2,64,32.42816822603345
4,65536,2,2,128,57.253168895840645
4,65536,2,4,64,-1.0
4,65536,2,4,128,-1.0
4,65536,2,8,64,-1.0
4,65536,2,8,128,-1.0
4,65536,4,1,64,63.49556986242533
4,65536,4,1,128,113.27123269438744
4,65536,4,2,64,63.46174702048302
4,65536,4,2,128,113.17750718444586
4,65536,4,4,64,63.53179318830371
4,65536,4,4,128,113.2215061224997
4,65536,4,8,64,-1.0
4,65536,4,8,128,-1.0
4,65536,8,1,64,126.0168617591262
4,65536,8,1,128,222.80729794874787
4,65536,8,2,128,223.53185573592785
4,65536,8,8,128,223.22338400408623
4,65536,16,2,64,249.5722179301083
4,65536,16,4,64,250.1178355887532
4,65536,16,8,64,249.75352501496675
4,65536,32,1,64,498.6716997809708
4,65536,32,4,64,498.4025871381164
4,65536,32,8,128,880.7372283190489
4,65536,64,2,128,1759.2044360935688
4,65536,128,1,64,1981.2910775654016
4,65536,128,4,64,1985.737297218293
4,65536,128,8,64,1985.0418479181824
4,65962,8,2,128,225.34295683726668
4,65962,8,4,128,227.68446570262316
4,65962,16,1,128,448.37678922340274
4,65962,16,4,128,448.34871403872967
4,65962,32,1,128,887.8334909677505
4,65962,32,8,64,504.6621398068965
4,65962,64,1,128,1775.9984098374844
4,65962,64,8,64,1007.7925049699844
4,65962,128,1,128,3559.653735719621
4,65962,128,8,128,3559.7184537909925
4,67276,32,2,64,524.5443521998823
4,67276,32,4,128,928.9079699665308
4,67276,64,2,64,1046.6075045987964
4,67276,64,4,128,1850.7661311887205
4,67276,128,2,64,2092.426843009889
4,67276,128,4,128,3696.533855982125
4,76000,8,4,128,300.1671712845564
4,76000,16,1,128,593.5949203558266
4,76000,16,4,128,596.087469253689
4,76000,32,2,64,667.6885206252337
4,76000,32,4,128,1183.188846334815
4,76000,64,2,64,1334.1030818410218
4,76000,64,4,128,2361.8681048974395
4,76000,128,2,64,2669.519272632897
4,76000,128,4,128,4716.233634855598
4,78568,8,4,64,180.11970771476626
4,78568,8,8,64,180.09772524237633
4,78568,16,1,64,358.8486332446337
4,78568,16,2,128,634.270376060158
4,78568,16,8,128,633.5781048983335
4,78568,32,2,64,713.967724237591
4,78568,32,4,128,1262.105034198612
4,78568,64,2,64,1425.3955050371587
4,78568,64,4,128,2527.826467063278
4,78568,128,2,64,2852.9725959524512
4,78568,128,4,128,5058.768753893673
4,79983,8,8,64,186.5133619867265
4,79983,16,1,64,371.4282996952534
4,79983,16,2,128,658.6047513410449
4,79983,16,8,128,657.4986660853028
4,79983,32,2,128,1307.493554893881
4,79983,64,1,64,1478.3710516057909
4,79983,64,4,64,1478.9402433671055
4,79983,64,8,64,1480.113754980266
4,79983,128,1,128,5241.674467921257
4,79983,128,8,64,2956.9441890344024
4,83747,8,2,64,204.4280767440796
4,83747,8,4,64,204.4384772889316
4,83747,8,8,64,204.38145380467176
4,83747,16,1,64,407.1004870347679
4,83747,16,2,128,719.0739903599024
4,83747,16,8,128,715.0556230917573
4,83747,32,2,128,1434.1575759463012
4,83747,64,1,64,1624.375882092863
4,83747,64,4,64,1625.0368901528418
4,83747,64,8,64,1623.191432096064
4,83747,128,1,128,5752.588400617242
4,83747,128,8,128,5760.545457247645
4,83768,32,2,128,1439.520554151386
4,83768,64,1,64,1622.556297108531
4,83768,64,4,64,1623.906055931002
4,83768,64,8,64,1622.5071349181237
4,83768,128,1,128,5739.35353057459
4,83768,128,8,128,5738.165203947574
4,87835,32,2,64,894.7816998697817
4,87835,32,4,128,1575.9370401501656
4,87835,64,2,64,1787.8250838257372
4,87835,64,4,128,3172.4641919136047
4,87835,128,2,64,3575.4564837552607
4,87835,128,4,128,6334.843411110342
4,93030,8,4,128,445.1419785618782
4,93030,16,1,128,886.5936798974872
4,93030,16,4,128,888.1404898129404
4,93030,32,1,128,1777.625978924334
4,93030,32,8,64,999.6489589102566
4,93030,64,1,128,3552.5544118136168
4,93030,64,8,128,3561.552622821182
4,93030,128,2,128,7126.321624964476
4,93233,2,1,64,64.35843789950013
4,93233,2,1,128,114.46830118075012
4,93233,2,2,64,64.37117420136929
4,93233,2,2,128,114.34843158349396
4,93233,2,4,64,-1.0
4,93233,2,4,128,-1.0
4,93233,2,8,64,-1.0
4,93233,2,8,128,-1.0
4,93233,4,1,64,127.0975242368877
4,93233,4,1,128,225.4817429929972
4,93233,4,2,64,127.4079168215394
4,93233,4,2,128,225.44564818963408
4,93233,4,4,64,127.05029407516122
4,93233,4,4,128,225.3217468969524
4,93233,4,8,64,-1.0
4,93233,4,8,128,-1.0
4,93233,8,1,64,252.75162793695927
4,93233,8,1,128,447.8944498114288
4,93233,8,2,64,252.8766030445695
4,93233,8,4,64,252.71366396918893
4,93233,8,8,64,252.57654720917344
4,93233,16,1,64,504.9236263148487
4,93233,16,2,128,893.782711122185
4,93233,16,8,128,891.5119431912899
4,93233,32,2,64,1007.3555479757488
4,93233,32,4,128,1784.2628210783005
4,93233,64,2,64,2013.281271792948
4,93233,64,4,128,3582.0050849579275
4,93233,128,2,64,4021.840289700776
4,93233,128,4,128,7165.050186216831
4,94976,8,8,64,261.8924146518111
4,94976,16,1,64,521.2541832588613
4,94976,16,2,128,924.8888632282616
4,94976,16,8,128,925.6588597781956
4,94976,32,2,64,1044.300377368927
4,94976,32,4,128,1850.1041033305228
4,94976,64,2,64,2081.7986177280545
4,94976,64,4,128,3703.784941229969
4,94976,128,2,64,4171.314007136971
4,94976,128,4,128,7467.0387408696115
4,101250,8,8,64,297.879024874419
4,101250,16,1,64,593.8775571994483
4,101250,16,2,128,1059.5215721987188
4,101250,16,8,128,1057.5924031436443
4,101250,32,2,128,2115.645695012063
4,101250,64,1,64,2372.4901508539915
4,101250,64,4,64,2372.225687839091
4,101250,64,8,64,2374.4302201084797
4,101250,128,1,128,8481.82760970667
4,101250,128,8,128,8487.479260191321
4,102318,32,2,128,2162.4408876523376
4,102318,64,1,64,2423.911939840764
4,102318,64,4,64,2421.2796189822257
4,102318,64,8,64,2423.7230559811
4,102318,128,1,128,8682.567454874516
4,102318,128,8,128,8693.526329007
4,104155,32,2,128,2230.691593606025
4,104155,64,1,64,2508.240121882409
4,104155,64,4,64,2511.573350057006
4,104155,64,8,64,2509.3719949945807
4,104155,128,1,128,9011.044764891269
4,104155,128,8,128,8996.955558191985
4,104990,32,2,128,2270.6582457758486
4,104990,64,1,64,2550.294602755457
4,104990,64,4,64,2543.907274026424
4,104990,64,8,128,4543.81856136024
4,104990,128,2,128,9144.258731976151
4,108127,2,1,64,86.13461814820766
4,108127,2,1,128,152.3128291592002
4,108127,2,2,64,86.00460505113006
4,108127,2,2,128,152.9453583061695
4,108127,2,4,64,-1.0
4,108127,2,4,128,-1.0
4,108127,2,8,64,-1.0
4,108127,2,8,128,-1.0
4,108127,4,1,64,170.33833917230368
4,108127,4,1,128,302.32334695756435
4,108127,4,2,64,170.4088319092989
4,108127,4,2,128,302.7764889411628
4,108127,4,4,64,170.79989472404122
4,108127,4,4,128,300.62271701171994
4,108127,4,8,64,-1.0
4,108127,4,8,128,-1.0
4,108127,8,1,64,338.45510613173246
4,108127,8,1,128,599.9155286699533
4,108127,8,2,64,338.1122671999037
4,108127,8,4,64,338.15748104825616
4,108127,8,8,64,339.3911151215434
4,108127,16,1,64,676.3719860464334
4,108127,16,2,128,1207.8338698484004
4,108127,16,8,128,1197.4913403391838
4,108127,32,2,64,1352.5938256643713
4,108127,32,4,128,2407.171320170164
4,108127,64,2,64,2701.4131899923086
4,108127,64,4,128,4836.854367982596
4,108127,128,2,64,5408.605756703764
4,108127,128,4,128,9723.635015077887
4,111290,8,8,128,636.3666718825698
4,111290,16,2,64,716.1970110610127
4,111290,16,4,64,715.8883819356561
4,111290,16,8,64,716.0977642051876
4,111290,32,1,64,1431.4662981778383
4,111290,32,4,64,1431.4436097629368
4,111290,32,8,128,2551.0170310735703
4,111290,64,2,128,5124.065954238176
4,111290,128,1,64,5726.0322463698685
4,111290,128,4,64,5726.335272192955
4,111290,128,8,64,5732.571328990161
4,111499,8,2,64,361.07349395751953
4,111499,8,4,64,361.5029873326421
4,111499,8,8,64,361.2955049611628
4,111499,16,1,64,719.8907872661948
4,111499,16,2,128,1274.8613907024264
4,111499,16,8,128,1276.3939551077783
4,111499,32,2,64,1440.0226161815226
4,111499,32,4,128,2558.8970789685845
4,111499,64,2,64,2877.706355880946
4,111499,64,4,128,5142.39720068872
4,111499,128,2,64,5756.670739967376
4,111499,128,4,128,10397.82663108781
4,112462,8,4,128,649.5490297675133
4,112462,16,1,128,1299.8810787685215
4,112462,16,4,128,1297.9225972667336
4,112462,32,1,128,2602.2432036697865
4,112462,32,8,64,1460.913730785251
4,112462,64,1,128,5225.637294817716
4,112462,64,8,128,5232.486478984356
4,112462,128,2,128,10512.088580988348
4,115266,2,1,64,97.39625407382846
4,115266,2,1,128,173.43325214460492
4,115266,2,2,64,97.25449699908496
4,115266,2,2,128,173.13822032883763
4,115266,2,4,64,-1.0
4,115266,2,4,128,-1.0
4,115266,2,8,64,-1.0
4,115266,2,8,128,-1.0
4,115266,4,1,64,193.71611904352903
4,115266,4,1,128,343.2512008585036
4,115266,4,2,64,194.00951964780688
4,115266,4,2,128,343.6897061765194
4,115266,4,4,64,193.736732006073
4,115266,4,4,128,342.8337899968028
4,115266,4,8,64,-1.0
4,115266,4,8,128,-1.0
4,115266,8,1,64,384.7150020301342
4,115266,8,1,128,681.9527898915112
4,115266,8,2,64,384.658170863986
4,115266,8,4,64,385.2950520813465
4,115266,8,8,64,384.6210041083396
4,115266,16,1,64,768.0816841311753
